"league_season","league_name","league_gender","is_international","match_name","ground_name","home_team_id","away_team_id","match_year","total_overs","over_num","runs_scored","total_wickets","fours_scored","sixes_scored","total_wides","total_no_balls","total_byes","total_leg_byes","total_scores"
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"CAN vs BHR, 5th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),43,35,2022,20,10,9,0,1,0,0,0,0,0,131
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"CAN vs BHR, 5th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),43,35,2022,20,11,9,0,1,0,0,0,0,0,131
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"CAN vs BHR, 5th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),43,35,2022,20,12,9,0,1,0,0,1,0,0,131
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"CAN vs BHR, 5th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),43,35,2022,20,13,13,0,1,1,0,0,0,0,131
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"CAN vs BHR, 5th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),43,35,2022,20,14,24,1,0,3,1,1,0,0,131
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"CAN vs BHR, 5th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),43,35,2022,20,15,8,0,0,1,0,0,0,0,131
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"GER vs PHI, 7th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),45,115,2022,20,1,2,0,0,0,1,0,0,0,109
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"GER vs PHI, 7th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),45,115,2022,20,2,9,0,1,0,0,0,0,0,109
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"GER vs PHI, 7th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),45,115,2022,20,3,7,0,0,0,1,0,0,0,109
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"GER vs PHI, 7th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),45,115,2022,20,4,14,0,3,0,0,0,0,0,109
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"GER vs PHI, 7th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),45,115,2022,20,5,15,0,2,1,0,0,0,0,109
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"GER vs PHI, 7th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),45,115,2022,20,6,3,0,0,0,0,0,0,0,109
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"GER vs PHI, 7th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),45,115,2022,20,7,4,0,0,0,0,0,0,0,109
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"GER vs PHI, 7th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),45,115,2022,20,8,2,1,0,0,1,0,0,0,109
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"GER vs PHI, 7th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),45,115,2022,20,9,6,0,0,0,1,0,1,0,109
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"GER vs PHI, 7th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),45,115,2022,20,10,1,2,0,0,0,0,0,0,109
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"GER vs PHI, 7th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),45,115,2022,20,11,4,1,0,0,0,0,1,0,109
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"GER vs PHI, 7th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),45,115,2022,20,12,1,0,0,0,0,0,0,0,109
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"GER vs PHI, 7th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),45,115,2022,20,13,2,1,0,0,0,0,0,0,109
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"GER vs PHI, 7th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),45,115,2022,20,14,2,1,0,0,0,0,0,0,109
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"GER vs PHI, 7th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),45,115,2022,20,15,0,0,0,0,0,0,0,0,109
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"GER vs PHI, 7th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),45,115,2022,20,16,7,0,1,0,0,0,0,1,109
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"GER vs PHI, 7th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),45,115,2022,20,17,10,0,0,1,0,0,0,0,109
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"GER vs PHI, 7th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),45,115,2022,20,18,8,0,1,0,0,0,0,0,109
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"GER vs PHI, 7th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),45,115,2022,20,19,4,1,0,0,0,0,0,1,109
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"GER vs PHI, 7th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),45,115,2022,20,20,8,1,0,0,0,0,0,0,109
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"GER vs PHI, 7th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),45,115,2022,20,1,3,1,0,0,0,0,0,0,109
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"GER vs PHI, 7th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),45,115,2022,20,2,11,0,1,0,1,0,0,1,109
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"GER vs PHI, 7th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),45,115,2022,20,3,5,0,0,0,0,0,0,0,109
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"GER vs PHI, 7th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),45,115,2022,20,4,5,0,0,0,0,0,0,0,109
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"GER vs PHI, 7th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),45,115,2022,20,5,7,0,1,0,0,0,0,0,109
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"GER vs PHI, 7th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),45,115,2022,20,6,8,0,1,0,0,0,0,0,109
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"GER vs PHI, 7th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),45,115,2022,20,7,6,0,1,0,0,0,0,0,109
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"GER vs PHI, 7th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),45,115,2022,20,8,7,0,1,0,0,0,1,0,109
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"GER vs PHI, 7th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),45,115,2022,20,9,14,0,1,1,0,0,0,0,109
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"GER vs PHI, 7th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),45,115,2022,20,10,8,0,1,0,0,0,0,0,109
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"GER vs PHI, 7th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),45,115,2022,20,11,16,0,1,1,0,0,0,0,109
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"GER vs PHI, 7th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),45,115,2022,20,12,12,0,2,0,0,0,0,0,109
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"GER vs PHI, 7th Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),45,115,2022,20,13,13,0,1,1,0,0,0,0,109
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"NEP vs OMAN, 3rd Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),41,33,2022,20,1,3,0,0,0,1,0,0,0,87
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"NEP vs OMAN, 3rd Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),41,33,2022,20,2,3,1,0,0,0,0,0,0,87
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"NEP vs OMAN, 3rd Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),41,33,2022,20,3,3,1,0,0,0,0,0,0,87
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"NEP vs OMAN, 3rd Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),41,33,2022,20,4,5,0,1,0,0,0,0,0,87
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"NEP vs OMAN, 3rd Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),41,33,2022,20,5,2,1,0,0,0,0,0,0,87
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"NEP vs OMAN, 3rd Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),41,33,2022,20,6,3,0,0,0,0,0,0,0,87
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"NEP vs OMAN, 3rd Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),41,33,2022,20,7,0,0,0,0,0,0,0,0,87
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"NEP vs OMAN, 3rd Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),41,33,2022,20,8,1,1,0,0,0,0,0,0,87
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"NEP vs OMAN, 3rd Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),41,33,2022,20,9,8,0,1,0,0,0,0,0,87
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"NEP vs OMAN, 3rd Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),41,33,2022,20,10,3,0,0,0,0,0,0,1,87
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"NEP vs OMAN, 3rd Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),41,33,2022,20,11,5,0,0,0,0,0,0,0,87
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"NEP vs OMAN, 3rd Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),41,33,2022,20,12,7,1,1,0,0,0,0,0,87
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"NEP vs OMAN, 3rd Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),41,33,2022,20,13,8,1,0,0,0,0,0,0,87
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"NEP vs OMAN, 3rd Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),41,33,2022,20,14,2,1,0,0,0,0,0,0,87
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"NEP vs OMAN, 3rd Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),41,33,2022,20,15,5,0,0,0,0,0,0,0,87
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"NEP vs OMAN, 3rd Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),41,33,2022,20,16,2,1,0,0,0,0,0,0,87
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"NEP vs OMAN, 3rd Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),41,33,2022,20,17,6,0,0,0,0,0,0,0,87
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"NEP vs OMAN, 3rd Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),41,33,2022,20,18,8,1,0,1,0,0,0,0,87
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"NEP vs OMAN, 3rd Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),41,33,2022,20,19,9,0,0,1,0,0,0,0,87
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"NEP vs OMAN, 3rd Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),41,33,2022,20,20,4,0,0,0,0,0,0,0,87
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"NEP vs OMAN, 3rd Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),41,33,2022,20,1,0,0,0,0,0,0,0,0,87
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"NEP vs OMAN, 3rd Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),41,33,2022,20,2,5,0,0,0,0,0,0,0,87
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"NEP vs OMAN, 3rd Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),41,33,2022,20,3,3,0,0,0,0,0,0,0,87
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"NEP vs OMAN, 3rd Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),41,33,2022,20,4,12,0,1,1,0,0,0,0,87
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"NEP vs OMAN, 3rd Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),41,33,2022,20,5,9,0,0,1,0,0,0,0,87
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"NEP vs OMAN, 3rd Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),41,33,2022,20,6,11,0,2,0,0,0,0,0,87
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"NEP vs OMAN, 3rd Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),41,33,2022,20,7,8,0,1,0,0,0,0,0,87
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"NEP vs OMAN, 3rd Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),41,33,2022,20,8,3,1,0,0,0,0,0,0,87
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"NEP vs OMAN, 3rd Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),41,33,2022,20,9,7,0,0,0,1,0,0,0,87
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"NEP vs OMAN, 3rd Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),41,33,2022,20,10,7,0,0,0,0,0,0,0,87
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"NEP vs OMAN, 3rd Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),41,33,2022,20,11,2,0,0,0,0,0,0,0,87
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"NEP vs OMAN, 3rd Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),41,33,2022,20,12,4,0,0,0,0,0,0,0,87
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"NEP vs OMAN, 3rd Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),41,33,2022,20,13,5,0,0,0,0,0,0,0,87
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"NEP vs OMAN, 3rd Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),41,33,2022,20,14,5,0,0,0,0,0,0,0,87
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"NEP vs OMAN, 3rd Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),41,33,2022,20,15,2,0,0,0,0,0,0,0,87
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"NEP vs OMAN, 3rd Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),41,33,2022,20,16,3,0,0,0,0,0,0,0,87
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"NEP vs OMAN, 3rd Place Play-off, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),41,33,2022,20,17,4,0,1,0,0,0,0,0,87
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"UAE vs IRE, Final, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),14,9,2022,20,1,11,0,2,0,1,0,0,0,159
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"UAE vs IRE, Final, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),14,9,2022,20,2,6,1,1,0,0,0,0,0,159
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"UAE vs IRE, Final, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),14,9,2022,20,3,1,1,0,0,0,0,0,0,159
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"UAE vs IRE, Final, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),14,9,2022,20,4,3,1,0,0,0,0,0,0,159
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"UAE vs IRE, Final, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),14,9,2022,20,5,6,0,0,0,0,0,0,0,159
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"UAE vs IRE, Final, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),14,9,2022,20,6,9,0,2,0,0,0,0,0,159
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"UAE vs IRE, Final, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),14,9,2022,20,7,10,0,0,1,0,0,0,0,159
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"UAE vs IRE, Final, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),14,9,2022,20,8,5,0,0,0,0,0,0,0,159
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"UAE vs IRE, Final, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),14,9,2022,20,9,13,1,1,1,0,0,0,0,159
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"UAE vs IRE, Final, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),14,9,2022,20,10,3,1,0,0,0,0,0,0,159
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"UAE vs IRE, Final, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),14,9,2022,20,11,2,1,0,0,0,0,0,0,159
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"UAE vs IRE, Final, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),14,9,2022,20,12,12,0,1,0,1,0,0,0,159
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"UAE vs IRE, Final, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),14,9,2022,20,13,3,0,0,0,0,0,0,0,159
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"UAE vs IRE, Final, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),14,9,2022,20,14,11,0,0,1,0,0,0,0,159
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"UAE vs IRE, Final, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),14,9,2022,20,15,16,0,0,2,0,0,0,0,159
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"UAE vs IRE, Final, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),14,9,2022,20,16,11,0,0,1,0,0,0,1,159
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"UAE vs IRE, Final, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),14,9,2022,20,17,4,2,0,0,0,0,0,0,159
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"UAE vs IRE, Final, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),14,9,2022,20,18,9,0,2,0,0,0,0,0,159
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"UAE vs IRE, Final, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),14,9,2022,20,19,17,0,2,1,0,0,0,1,159
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"UAE vs IRE, Final, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),14,9,2022,20,20,7,2,0,1,0,0,0,0,159
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"UAE vs IRE, Final, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),14,9,2022,20,1,1,0,0,0,0,0,0,0,159
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"UAE vs IRE, Final, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),14,9,2022,20,2,6,0,1,0,0,0,0,0,159
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"UAE vs IRE, Final, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),14,9,2022,20,3,4,0,0,0,0,0,0,1,159
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"UAE vs IRE, Final, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),14,9,2022,20,4,1,2,0,0,0,0,0,1,159
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"UAE vs IRE, Final, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),14,9,2022,20,5,6,0,1,0,0,0,0,0,159
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"UAE vs IRE, Final, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),14,9,2022,20,6,3,0,0,0,0,0,0,0,159
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"UAE vs IRE, Final, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),14,9,2022,20,7,14,0,1,1,0,0,0,0,159
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"UAE vs IRE, Final, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),14,9,2022,20,8,5,0,0,0,0,0,0,0,159
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"UAE vs IRE, Final, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),14,9,2022,20,9,6,0,0,0,1,0,0,0,159
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"UAE vs IRE, Final, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),14,9,2022,20,10,13,0,0,1,1,0,0,0,159
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"UAE vs IRE, Final, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),14,9,2022,20,11,10,0,0,1,0,0,0,0,159
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"UAE vs IRE, Final, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),14,9,2022,20,12,17,0,2,1,0,0,0,0,159
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"UAE vs IRE, Final, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),14,9,2022,20,13,10,0,0,1,0,0,0,0,159
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"UAE vs IRE, Final, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),14,9,2022,20,14,18,0,0,2,1,0,0,0,159
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"UAE vs IRE, Final, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),14,9,2022,20,15,9,0,1,0,0,0,0,1,159
"2022",ICC Mens T20 World Cup Qualifier A,Men,1,"UAE vs IRE, Final, ICC Mens T20 World Cup Qualifier A 2022",Al Amerat Cricket Ground (Ministry Turf 1),14,9,2022,20,16,9,0,1,0,0,0,0,0,159
